Kristaps,Porziņģis,PF,26,DAL,0.613970588,29.47058824,0.341,0.335,7.1,21.9,11.7,1.3,5.3,8.3,28.6,0.283,0.537,0.865
Ricky,Rubio,PG,31,CLE,0.594362745,28.52941176,0.423,0.251,1.7,14.1,34.6,2.5,0.6,16.5,24.9,0.339,0.38,0.854
Cam,Reddish,SF,22,ATL,0.488357843,23.44117647,0.446,0.233,2.8,8.7,6.9,2.2,1.2,10.4,23.2,0.379,0.421,0.9
D.J.,Augustin,PG,34,HOU,0.3125,15,0.706,0.279,1.5,7.4,20.5,0.9,0,22.8,16.4,0.406,0.4,0.868
Dāvis,Bertāns,PF,29,WAS,0.306985294,14.73529412,0.842,0.175,1.3,12,4.4,1.1,1,7.1,17.6,0.319,0.519,0.933
Chris,Chiozza,PG,26,GSW,0.227941176,10.94117647,0.654,0.037,2.7,7.7,22.5,1.7,0,28,13.4,0.321,0.25,0.667
Marquese,Chriss,PF,24,DAL,0.212009804,10.17647059,0.187,0.246,10.6,22.5,7.7,1.9,3.1,10.3,21.5,0.32,0.495,0.667
Jake,Layman,SF,27,MIN,0.141544118,6.794117647,0.479,0.247,2.7,14.3,5.3,1.4,2.1,11,16.4,0.229,0.579,0.722
Terry,Taylor,SG,22,IND,0.450757576,21.63636364,0.173,0.232,14.6,12.2,8.6,1,1,8.7,15.9,0.316,0.676,0.706
JT,Thor,PF,19,CHO,0.16540404,7.939393939,0.491,0.364,4.4,13.1,9.2,1.5,4,13.6,12,0.259,0.607,0.6
Klay,Thompson,SG,31,GSW,0.612630208,29.40625,0.517,0.089,1.8,12.4,16.1,0.8,1.7,6.7,29.6,0.385,0.477,0.902
Dillon,Brooks,SF,26,MEM,0.576171875,27.65625,0.283,0.202,3.4,8.8,15.4,1.9,0.8,8,28.8,0.309,0.48,0.849
Keifer,Sykes,PG,28,IND,0.368489583,17.6875,0.474,0.089,1.5,7.4,14.9,1,0.6,14.3,17.4,0.3,0.42,0.882
Tomáš,Satoranský,SG,30,NOP,0.313151042,15.03125,0.29,0.234,4.1,10.8,20.6,1.4,0.2,16.3,12.6,0.161,0.355,0.76
DeAndre,Jordan,C,33,LAL,0.265625,12.75,0,0.292,13.5,31.8,4.5,1.2,5.7,17.3,12.8,,0.674,0.462
Day'Ron,Sharpe,PF,20,BRK,0.254557292,12.21875,0.047,0.275,23.2,21.4,6.7,1.2,3.4,15.2,21.7,0.286,0.592,0.585
Luka,Garza,C,23,DET,0.253255208,12.15625,0.333,0.415,15.3,12.3,8.3,1.1,1.4,9.4,21.1,0.327,0.51,0.623
Santi,Aldama,PF,21,MEM,0.234375,11.25,0.364,0.242,9.4,16.1,7.7,0.8,2.5,9.9,18.4,0.125,0.56,0.625
Paul,George,SF,31,LAC,0.723790323,34.74193548,0.404,0.233,1.2,19.2,28.1,3,1,15.2,33.7,0.354,0.467,0.858
Andre,Iguodala,SF,38,GSW,0.405241935,19.4516129,0.612,0.165,3.9,13.9,24.7,2.2,3.5,17.7,11.4,0.23,0.617,0.75
DeMarcus,Cousins,C,31,DEN,0.289650538,13.90322581,0.359,0.422,13.4,30.6,19.1,2.2,2.7,22,31.9,0.324,0.53,0.736
Keljin,Blevins,SF,26,POR,0.234543011,11.25806452,0.649,0.099,4.9,9.5,7.7,1.8,0.3,12.8,16.5,0.292,0.333,0.545
James,Bouknight,SG,21,CHO,0.204301075,9.806451613,0.348,0.22,7.6,10.6,11.9,1.1,0.3,8.8,23.7,0.347,0.348,0.871
Ed,Davis,C,32,CLE,0.135080645,6.483870968,0,0.875,7.9,26.9,4.5,0.7,4,18.4,6,,0.688,0.429
Markus,Howard,SG,22,DEN,0.11827957,5.677419355,0.693,0.228,1.3,6.1,6.2,2.5,0,5.9,29.4,0.4,0.355,0.87
Vit,Krejci,SG,21,OKC,0.479166667,23,0.587,0.132,2.6,12.6,11.9,1.3,1.1,14.1,12.9,0.327,0.522,0.864
Marvin,Bagley III,PF,22,SAC,0.455555556,21.86666667,0.252,0.191,11,24.8,3.9,0.7,1.5,7.3,18.8,0.242,0.538,0.745
Terence,Davis,SG,24,SAC,0.372222222,17.86666667,0.558,0.165,2.2,17,11.9,2.2,1.8,10.3,25.6,0.329,0.542,0.818
Tristan,Thompson,PF,30,SAC,0.315972222,15.16666667,0.007,0.397,17.1,21.5,5.9,1.2,2.3,14.1,19.5,1,0.5,0.533
Kyrie,Irving,PG,29,BRK,0.783764368,37.62068966,0.388,0.209,1.6,10.8,25.2,1.8,1.4,9.8,29.4,0.418,0.501,0.915
Damian,Lillard,PG,31,POR,0.75862069,36.4137931,0.514,0.328,1.3,11.6,34,0.8,1,11.6,29.3,0.324,0.485,0.878
Jalen,Smith,PF,21,PHO,0.274425287,13.17241379,0.285,0.38,15.9,23,2.1,0.8,4.2,12.1,20.5,0.231,0.551,0.769
Joe,Wieskamp,SG,22,SAS,0.147270115,7.068965517,0.768,0.232,2,5.2,5.5,0.9,1.2,3.1,13.1,0.326,0.462,0.538
Zach,Collins,PF,24,SAS,0.373511905,17.92857143,0.265,0.419,9.5,22.5,16.3,1.2,3.8,19.7,19.2,0.341,0.544,0.8
Skylar,Mays,SG,24,ATL,0.163690476,7.857142857,0.391,0.141,2.5,9.9,10.8,1.6,0,12.8,15.5,0.32,0.615,0.889
T.J.,McConnell,PG,29,IND,0.50308642,24.14814815,0.159,0.111,3.4,12.2,28.7,2.2,1.3,11.7,16.2,0.303,0.514,0.826
Kelan,Martin,SF,26,IND,0.342592593,16.44444444,0.44,0.077,4,9.5,6.8,1.4,1.8,7.5,18.1,0.297,0.511,0.692
Thomas,Bryant,C,24,WAS,0.338734568,16.25925926,0.284,0.27,6.7,20.4,7.9,0.7,4.1,10.3,18.7,0.286,0.613,0.875
Cody,Zeller,C,29,POR,0.273919753,13.14814815,0.044,0.544,14.9,24.1,9.4,1.1,1.7,14.6,15.9,0,0.593,0.776
Derrick,Rose,PG,33,NYK,0.509615385,24.46153846,0.336,0.113,3.5,9.8,27.5,1.7,1.9,11.9,22.5,0.402,0.467,0.968
Daniel,Theis,C,29,HOU,0.467948718,22.46153846,0.441,0.223,6,18.5,5.1,0.9,2.6,13.6,16.5,0.291,0.61,0.675
Thaddeus,Young,PF,33,SAS,0.296474359,14.23076923,0.039,0.172,11.3,15.1,22.9,3,1.6,17.9,19.1,0,0.602,0.455
Moses,Brown,C,22,DAL,0.135416667,6.5,0,0.86,10.5,29.6,0.9,0.9,4.8,16.9,22.1,,0.54,0.628
Sam,Hauser,SF,24,BOS,0.126602564,6.076923077,0.88,0,3.5,16,9.1,0.3,1.2,3.8,14.5,0.432,0.667,
Donte,DiVincenzo,SG,25,SAC,0.554166667,26.6,0.661,0.257,3.6,14.5,18.6,2.7,0.7,15.4,18.5,0.368,0.351,0.839
Nerlens,Noel,C,27,NYK,0.468333333,22.48,0.05,0.5,9,18.1,5.7,2.7,5.4,21.5,7.3,0,0.561,0.7
Danuel,House Jr.,SF,28,UTA,0.409166667,19.64,0.667,0.317,3.2,11.7,7,1.6,2.2,9.7,13.8,0.415,0.512,0.692
Lindy,Waters III,SG,24,OKC,0.3875,18.6,0.834,0.029,1.3,15,8.1,2,1.6,5.8,17.5,0.363,0.621,0.8
Brandon,Williams,PG,22,POR,0.555555556,26.66666667,0.376,0.344,3.1,9.8,23.1,1.8,1.5,15.2,25.9,0.292,0.42,0.701
Trevor,Ariza,SF,36,LAL,0.401041667,19.25,0.747,0.182,2.3,16.7,7.5,1.3,1.2,9.3,11,0.27,0.52,0.556
Kira,Lewis Jr.,PG,20,NOP,0.296006944,14.20833333,0.397,0.082,2.9,10,21.7,1.6,0.3,14.7,22.3,0.224,0.523,0.833
Paul,Millsap,PF,36,BRK,0.234375,11.25,0.318,0.2,12,23.6,11.8,0.9,3.6,10.6,16.5,0.222,0.448,0.706
Daishen,Nix,SG,19,HOU,0.2265625,10.875,0.388,0.448,2.9,11,21.5,2.7,0,24.5,17.3,0.269,0.488,0.533
Usman,Garuba,PF,19,HOU,0.207465278,9.958333333,0.455,0.159,9.6,28.7,9.6,2,4.1,11.3,9.4,0.25,0.583,0.714
Kevin,Pangos,PG,29,CLE,0.144097222,6.916666667,0.565,0.087,1.4,5.9,24.6,0.9,0,12.8,14.6,0.231,0.45,0.75
Charles,Bassey,PF,21,PHI,0.152173913,7.304347826,0.085,0.255,14.9,26.1,6.5,1.5,9.1,13.3,16.1,0,0.698,0.75
Boban,Marjanović,C,33,DAL,0.115942029,5.565217391,0.057,0.314,6.9,27,4.8,0,2.1,15.8,33.3,0.25,0.621,0.591
Keon,Johnson,SG,19,POR,0.53219697,25.54545455,0.403,0.136,3.4,8.5,17,1.8,1.8,14.3,21.1,0.348,0.364,0.833
Olivier,Sarr,C,22,OKC,0.398674242,19.13636364,0.287,0.287,8.2,14.6,6.9,0.7,3.3,16.2,13.9,0.448,0.625,0.828
David,Duke Jr.,PG,22,BRK,0.322916667,15.5,0.343,0.194,9.8,11.5,6.6,2,1.8,7.1,15.9,0.243,0.423,0.81
Elijah,Hughes,SG,23,POR,0.304924242,14.63636364,0.62,0.056,1.3,13.1,7.1,1.5,2.1,8.3,16.2,0.224,0.415,0.667
Brad,Wanamaker,PG,32,IND,0.277462121,13.31818182,0.236,0.306,2.2,11.2,21.4,0.8,1.8,22,15.3,0.235,0.4,0.909
Denzel,Valentine,SG,28,CLE,0.193181818,9.272727273,0.71,0,5,15.4,7.6,1.7,0,13.9,15.6,0.409,0.278,
Jalen,Johnson,PF,20,ATL,0.113636364,5.454545455,0.317,0.171,1.8,21.8,3.7,1.2,1.5,17,19.3,0.231,0.679,0.714
Rajon,Rondo,PG,35,CLE,0.404761905,19.42857143,0.552,0.229,1.4,14.3,35.3,2.2,0.2,22.7,16.2,0.397,0.468,0.75
KZ,Okpala,PF,22,MIA,0.242063492,11.61904762,0.377,0.159,5.2,13.7,8.3,0.8,3,6.3,14.4,0.346,0.488,0.727
Kai,Jones,C,21,CHO,0.0625,3,0.143,0.571,5,13.7,8.6,0.8,3,25.5,15.9,0.5,0.667,0.375
Semi,Ojeleye,PF,27,MIL,0.320833333,15.4,0.586,0.186,8.8,11.1,2,0.8,1.6,6.2,11.2,0.268,0.241,0.769
Tyler,Cook,PF,24,CHI,0.208333333,10,0,0.842,9.1,20.7,2,1,1.7,11.8,13,,0.605,0.656
Bruno,Fernando,C,23,BOS,0.060416667,2.9,0.071,0.357,13.4,14.6,9.6,0,4.7,23.6,16.1,1,0.462,0.8
Isaiah,Livers,SF,23,DET,0.41995614,20.15789474,0.711,0.156,4,12.5,8,1.7,1.6,13.5,12.4,0.422,0.538,0.857
Wenyen,Gabriel,PF,24,LAL,0.341008772,16.36842105,0.237,0.392,11.8,16.5,5.5,0.6,2.6,10.3,17.5,0.261,0.581,0.605
Lindell,Wigginton,PG,23,MIL,0.218201754,10.47368421,0.426,0.574,1.6,11.5,15.7,1.2,0.5,13.6,19,0.346,0.486,0.543
Kyle,Guy,SG,24,MIA,0.203947368,9.789473684,0.615,0.185,2.5,7.8,13.5,1.9,0.6,15.6,19.9,0.35,0.48,0.667
Haywood,Highsmith,SF,25,MIA,0.17872807,8.578947368,0.609,0.109,7.1,10.9,5.1,0.6,1.9,5.9,14,0.321,0.389,0.4
Charlie,Brown Jr.,SG,24,PHI,0.177631579,8.526315789,0.265,0.294,9.8,11.5,4.1,2.5,1.7,11.5,12,0.111,0.32,0.9
Theo,Pinson,SF,26,DAL,0.162280702,7.789473684,0.769,0.256,1.5,14.3,15.9,1.7,1.2,10.3,14.7,0.333,0.444,1
Jahmi'us,Ramsey,SG,20,SAC,0.146929825,7.052631579,0.31,0.241,3.2,7.4,7.9,0.4,0.6,7.2,22.2,0.278,0.475,0.5
Markelle,Fultz,PG,23,ORL,0.416666667,20,0.097,0.177,1.2,13.2,48.9,2.7,1.3,17.5,27.5,0.235,0.5,0.806
PJ,Dozier,SG,25,DEN,0.393518519,18.88888889,0.485,0.131,4.8,15.6,11.3,1.6,1.6,11,15.2,0.313,0.412,0.769
Willie,Cauley-Stein,C,28,DAL,0.204861111,9.833333333,0.057,0.057,8.2,15.7,7,1.7,1.5,16.3,10.9,0.5,0.455,0.5
Jay,Scrubb,SG,21,LAC,0.140046296,6.722222222,0.457,0.217,1.8,11.9,9.7,1.6,2.1,12.2,20.8,0.286,0.48,0.7
Juancho,Hernangómez,PF,26,BOS,0.111111111,5.333333333,0.667,0.333,10.4,17.6,4,2.1,1.9,16.2,17,0.167,0.222,0.667
Patrick,Williams,PF,20,CHI,0.517156863,24.82352941,0.284,0.402,4.6,13.8,4.8,1,1.8,11.8,14.2,0.517,0.534,0.732
Markieff,Morris,PF,32,MIA,0.365196078,17.52941176,0.342,0.079,6.6,10.5,12.1,1,0.4,14.5,20.6,0.333,0.547,0.889
Isaiah,Thomas,PG,32,CHO,0.268382353,12.88235294,0.483,0.125,1.4,8.8,17,1.5,1.3,7.3,26.5,0.397,0.468,0.933
Alfonzo,McKinnie,SF,29,CHI,0.25245098,12.11764706,0.443,0.131,7.1,10.9,3.2,0.5,1.3,9.8,15.3,0.333,0.441,0.25
Justin,Robinson,PG,24,MIL,0.242647059,11.64705882,0.649,0.035,1.1,5.8,13.7,1.9,0,16,14.8,0.27,0.4,1
Udoka,Azubuike,C,22,UTA,0.238970588,11.47058824,0,0.224,10.5,28.8,0,0.3,5,18.2,14.7,,0.755,0.545
Kevin,Knox,SF,22,ATL,0.136029412,6.529411765,0.578,0.267,5.9,15.7,8.8,0.9,0.8,3.8,20.6,0.192,0.579,0.75
Goran,Dragić,PG,35,BRK,0.53125,25.5,0.419,0.197,3,10.4,24.7,1.7,0.7,20.6,16.9,0.245,0.471,0.739
Malcolm,Hill,SF,26,CHI,0.216145833,10.375,0.705,0.227,6.1,13.5,5.6,0.9,1,5.8,13.6,0.323,0.692,0.7
Alize,Johnson,PF,25,CHI,0.157552083,7.5625,0.087,0.304,15,18.5,8.6,1.2,0,23.5,12.4,0,0.571,0.571
Miye,Oni,SG,24,UTA,0.057291667,2.75,0.889,0.111,2.6,14.4,14.2,0,0,9.6,10.3,0.125,1,0
Mychal,Mulder,PG,27,ORL,0.270833333,13,0.687,0.03,1.1,10.3,2.2,1,0.5,10.5,16.8,0.283,0.333,1
Vlatko,Čančar,PF,24,DEN,0.244444444,11.73333333,0.293,0.341,5.2,14.1,13.2,0.6,1.5,16,14,0.583,0.552,0.643
Devontae,Cacok,PF,25,SAS,0.168055556,8.066666667,0,0.226,6.9,29.7,6.9,3.2,4.9,8.1,12.9,,0.677,0.571
Isaac,Bonga,SF,22,TOR,0.095833333,4.6,0.308,0.615,6,5,7.3,5.8,2.8,10.8,11.5,0.25,0.222,0.625
Joe,Harris,SF,30,BRK,0.629464286,30.21428571,0.71,0.048,1.3,12.8,4.5,0.8,0.4,11.2,14.5,0.466,0.417,0.833
Kris,Dunn,PG,27,POR,0.5,24,0.108,0.176,2.8,13.6,35.1,3.3,0.9,22.5,18.3,0.091,0.473,0.944
Abdel,Nader,SF,28,PHO,0.21577381,10.35714286,0.4,0.286,3,16.6,5.9,2.7,2.5,21.8,15,0.286,0.381,0.6
Neemias,Queta,C,22,SAC,0.178571429,8.571428571,0,0.447,12.6,15.6,7.2,0.4,5.8,11.7,18.4,,0.447,0.647
Bol,Bol,PF,22,DEN,0.120535714,5.785714286,0.148,0.185,5.7,21.4,9.1,0.6,2.2,12,18,0.25,0.609,0.4
RJ,Nembhard Jr.,SG,22,CLE,0.09375,4.5,0.111,0.222,5.4,6.9,26.1,0.8,0,13.2,16,0,0.375,0.75
Brook,Lopez,C,33,MIL,0.477564103,22.92307692,0.405,0.176,6.9,11.9,3,1.3,4.8,7.8,21.9,0.358,0.538,0.87
Justin,Anderson,SF,28,IND,0.431089744,20.69230769,0.609,0.172,1.6,15.2,13.6,1.3,1.9,6,15.8,0.245,0.559,0.8
Mamadi,Diakite,PF,25,OKC,0.301282051,14.46153846,0.106,0.234,9.2,23.3,1.6,1.3,4.5,11.9,13.5,0,0.595,0.545
Jamorko,Pickett,PF,24,DET,0.282051282,13.53846154,0.78,0.04,3.5,16.8,5.8,0,3.6,8.9,13.6,0.333,0.455,0.5
Javonte,Smart,PG,22,MIL,0.256410256,12.30769231,0.419,0.14,2.7,9.7,10.9,1.2,1.2,16.5,14.6,0.222,0.28,0.833
Solomon,Hill,PF,30,ATL,0.22275641,10.69230769,0.65,0,4.8,13.3,10.3,1.4,1.3,4.8,6.6,0.154,0.143,
Udonis,Haslem,C,41,MIA,0.133012821,6.384615385,0.097,5.6,28.2,7.4,0.6,1.3,13.4,20,0.25,0.481,1,
Sharife,Cooper,PG,20,ATL,0.0625,3,0.429,0,0,14,16.3,0,0,26.3,21.3,0.167,0.25,
Petr,Cornelie,PF,26,DEN,0.060897436,2.923076923,0.533,0.267,21.3,19.9,10.8,1.3,2.4,19.3,24,0.125,0.571,0.75
Marcus,Garrett,SG,23,MIA,0.222222222,10.66666667,0.19,0.238,8.1,12.2,7,2,2.5,7.9,8.8,0.25,0.235,0.4
Jabari,Parker,PF,26,BOS,0.194444444,9.333333333,0.421,0.237,5,21.7,7.9,1.8,0.8,16,19.6,0.5,0.455,1
Luke,Kornet,C,26,BOS,0.147569444,7.083333333,0.19,0.143,13,18.6,13.5,1.8,2.1,0,11.6,0,0.706,0.667
Isaiah,Todd,PF,20,WAS,0.128472222,6.166666667,0.615,0.231,4.6,13.3,7.3,2.7,2.3,12.3,19.6,0.25,0.3,0.333
Yves,Pons,SF,22,MEM,0.123263889,5.916666667,0.563,0.125,7.2,10.6,1.7,0.7,5,5.6,10.3,0.333,0.286,0
Brodric,Thomas,SG,25,BOS,0.104166667,5,0.5,0.278,3.7,14.1,26,0.8,1.5,22.9,19.2,0.222,0.667,0.6
Robert,Woodard II,SF,22,SAC,0.072916667,3.5,0.25,0.125,12.8,15.7,9,1.1,2.1,5.6,18.3,0.25,0.083,1
Collin,Sexton,SG,23,CLE,0.598484848,28.72727273,0.298,0.258,4.6,7.9,11.9,1.6,0,15.6,27.9,0.244,0.538,0.744
Devon,Dotson,PG,22,CHI,0.160984848,7.727272727,0.391,0.391,1.3,10.5,23.9,0.6,0,15.6,16.6,0.222,0.643,0.556
Quinndary,Weatherspoon,SG,25,GSW,0.138257576,6.636363636,0.238,0.238,3.1,17.4,10.1,0.7,1.3,11.5,15.7,0.2,0.688,1
Tacko,Fall,C,26,CLE,0.111742424,5.363636364,0,0.583,13.4,29.4,4.6,0,9.1,16.6,13.6,,0.417,0.286
Myles,Powell,PG,24,PHI,0.098484848,4.727272727,0.353,0.118,2.2,10.6,8,1,0,14.4,18,0.167,0.364,1
Tim,Frazier,PG,31,ORL,0.416666667,20,0.395,0.209,2.6,7.4,22.6,0.7,0.5,21.7,13,0.353,0.269,0.556
Xavier,Moon,SG,27,LAC,0.285416667,13.7,0.275,0.098,1.6,9,27,2.5,1.9,10.1,19,0.357,0.541,0.6
Louis,King,SF,22,SAC,0.216666667,10.4,0.574,0.213,0,12.7,12.5,0.9,0.8,0,21.2,0.296,0.35,0.7
Ryan,Arcidiacono,PG,27,NYK,0.158333333,7.6,0.75,0,0,11.5,7.5,0.7,0,20,8.6,0.444,0.667,
Trevelin,Queen,SG,24,HOU,0.154166667,7.4,0.727,0.121,10.3,13.4,8.8,3.2,1.2,16.8,23.9,0.375,0.667,1
Michael,Porter Jr.,SF,23,DEN,0.613425926,29.44444444,0.466,0.087,3.9,20.4,8.9,1.9,0.7,10.1,19.7,0.208,0.491,0.556
Braxton,Key,SF,24,DET,0.44212963,21.22222222,0.286,0.186,6.5,21.5,8.4,2.3,5.2,10.6,19,0.3,0.52,0.538
Frank,Kaminsky,C,28,PHO,0.418981481,20.11111111,0.227,0.303,6.7,17.3,10.1,2.1,3.4,6.3,19,0.333,0.608,0.9
Reggie,Perry,PF,21,POR,0.409722222,19.66666667,0.205,0.192,9,20,11.7,2.5,3.3,11.5,23.4,0.188,0.581,0.6
Paul,Watson,SF,27,OKC,0.361111111,17.33333333,0.743,0.057,1.9,16.1,7.2,0.9,1.8,10,11,0.231,0.667,0.5
Cassius,Stanley,SG,22,DET,0.358796296,17.22222222,0.37,0.217,3.3,10.3,3.9,1.6,1.2,10.6,15.6,0.235,0.517,1
Freddie,Gillespie,PF,24,ORL,0.275462963,13.22222222,0.045,0.318,11.5,20.5,5.9,1.2,6.9,16.6,10.9,0,0.429,0.429
Chris,Silva,PF,25,MIA,0.203703704,9.777777778,0,0.8,17,27.9,10.9,0,1.2,28.3,14.3,,0.533,0.833
Georgios,Kalaitzakis,SF,23,MIL,0.111111111,5.333333333,0.364,0.818,9,8.7,0,1,2,21.1,16.9,0.5,0.429,0.444
Marko,Simonovic,C,22,CHI,0.081018519,3.888888889,0.333,0.733,16.2,16,0,1.4,2.5,9.2,27.5,0.2,0.3,0.727
Victor,Oladipo,SG,29,MIA,0.450520833,21.625,0.493,0.26,2,12.9,26.3,1.4,0.6,16.4,25.1,0.417,0.541,0.737
Hassani,Gravett,PG,25,ORL,0.4453125,21.375,0.684,0.105,0.6,12.4,17,1.4,0.5,18.5,12.3,0.423,0.583,0.75
Malik,Fitts,PF,24,BOS,0.072916667,3.5,0.6,0,7.9,18.8,28.6,0,0,0,15.7,0.5,0.75,
Jaylen,Hoard,SF,22,OKC,0.714285714,34.28571429,0.278,0.156,12.7,23.5,11.6,1.2,1.9,7.7,18.7,0.36,0.538,0.429
Didi,Louzada,SG,22,POR,0.363095238,17.42857143,0.667,0.067,2.6,11.2,4.7,0.8,1.6,13.9,12.7,0.45,0.3,1
Gabriel,Deck,PF,26,OKC,0.166666667,8,0.286,0,1.8,9.3,13.7,0.9,0,12.5,12.3,0.5,0.6,
Cassius,Winston,PG,23,WAS,0.116071429,5.571428571,0.545,0.364,0,2.8,24.4,0,0,19,18,0.333,0.4,1
Xavier,Sneed,SF,24,UTA,0.092261905,4.428571429,0.75,0,3.7,10.3,4.1,0,0,0,11.2,0.167,0.5,
Joel,Ayayi,SG,21,WAS,0.05952381,2.857142857,0.167,0,5.6,10.9,25.4,0,0,0,13.3,0,0.2,
Tyrone,Wallace,SG,27,NOP,0.260416667,12.5,0.4,0.25,0,12.1,1.8,2,1.3,8.3,13.9,0.25,0.417,0.2
Sam,Merrill,SG,25,MEM,0.201388889,9.666666667,0.958,0.167,1.8,11.1,9,0,0,7.2,19.6,0.304,1,0.5
Justin,Jackson,SF,26,PHO,0.121527778,5.833333333,0.643,0,3.1,17.9,7.5,0,0,6.7,18.4,0.333,0.4,
Chandler,Hutchison,SF,25,PHO,0.076388889,3.666666667,0,1,0,23.8,10.5,0,0,58.1,13.5,,0.5,1
Aaron,Henry,SF,22,PHI,0.059027778,2.833333333,0.2,0,0,6.5,0,0,10.6,28.6,18.5,0,0.25,
Dakota,Mathias,SG,26,MEM,0.055555556,2.666666667,1,0,0,13.4,8,3,0,0,15.4,0.333,,
Nik,Stauskas,SG,28,BOS,0.052083333,2.5,1,0.333,0,0,9.4,0,0,12.7,23.1,0.333,,0.5
Devin,Cannady,PG,25,ORL,0.604166667,29,0.841,0.159,0.7,3.7,10,1.7,1.9,9.6,15.5,0.405,0,0.714
Aleem,Ford,SF,24,ORL,0.308333333,14.8,0.75,0,2.8,18.6,3.8,0.7,0,16.7,14,0.133,0.8,
Greg,Monroe,C,31,MIL,0.291666667,14,0,0.409,17,14.8,4,2.1,2.8,10.4,17.7,,0.5,0.556
Brandon,Knight,PG,30,DAL,0.270833333,13,0.68,0.32,0,13.7,18.6,0.8,0,12.3,22.5,0.235,0.75,1
Jared,Harper,PG,24,NOP,0.179166667,8.6,0.462,0.154,5,0,64.1,4.6,2.2,6.7,29.7,0.417,0.643,1
McKinley,Wright IV,PG,23,MIN,0.079166667,3.8,0.667,0,0,0,20.9,0,0,25,8.8,0.5,1,
Zavier,Simpson,PG,24,OKC,0.90625,43.5,0.154,0.096,1.2,11.4,25.2,1.4,2.1,15.6,15.9,0.125,0.409,1
Carsen,Edwards,SG,23,DET,0.411458333,19.75,0.533,0.033,2.6,5.8,26.2,1.2,0,14.1,19.2,0.25,0.357,1
B.J.,Johnson,SF,26,ORL,0.338541667,16.25,0.4,0,9.7,14.7,0,0,1.4,0,16.7,0.4,0.467,
Langston,Galloway,SG,30,BRK,0.302083333,14.5,0.615,0,1.9,12.8,11,0,0,27.8,13.3,0.25,0.6,
D.J.,Wilson,PF,25,TOR,0.28125,13.5,0.133,0.667,1.9,31.8,14.6,4.6,1.8,9.3,17,0,0.846,0.8
Mason,Jones,SG,23,LAL,0.265625,12.75,0.267,1,2.1,18.9,10.9,1.9,0,4.4,19,0.25,0.545,0.8
Gabriel,Lundberg,SG,27,PHO,0.229166667,11,0.421,0,5,11.9,31.5,3.3,0,13.6,21.5,0.375,0.182,
Jordan,Schakel,SG,23,WAS,0.15625,7.5,0.545,0.182,7.5,21.8,0,1.6,0,7.8,19.1,0.167,0,1
Jeff,Dowtin,PG,24,GSW,0.145833333,7,0.167,0,4,22.7,14.6,0,3.4,14.3,10.9,0,0.6,
Jay,Huff,C,23,LAL,0.104166667,5,0.667,0,5.4,16.1,5.9,2.4,4.5,25,8.6,0,0,
George,King,SF,28,DAL,0.098958333,4.75,0.8,0.4,0,29.3,0,0,0,14.5,16.3,0,0,0.5
Eugene,Omoruyi,SF,24,DAL,0.09375,4.5,0.4,0.8,12.3,30.9,15.8,0,0,0,16.9,0.5,0.333,0.5
Vernon,Carey Jr.,C,20,CHO,0.088541667,4.25,0,0.5,18.4,12.6,0,2.8,0,12,20.8,,0.5,0.667
JaQuori,McLaughlin,PG,24,DAL,0.057291667,2.75,0.5,0,0,0,22.3,0,0,0,8.2,0,0,
Melvin,Frazier,SG,25,OKC,0.833333333,40,0.438,0.146,4.2,7,1.2,0.4,0,5.5,19.5,0.048,0.444,0.714
Derrick,Walton,PG,26,DET,0.75,36,0.5,0.154,1.9,8.4,26.4,3.2,3.3,28.4,15.4,0.231,0.231,1
Chaundee,Brown Jr.,SG,23,ATL,0.576388889,27.66666667,0.6,0.24,1.3,17,6.4,1.2,0,0,14.6,0.4,0.3,0.833
Wes,Iwundu,SF,27,ATL,0.569444444,27.33333333,0.278,0.222,4,13.3,0,0.6,0,4.8,11.1,0.6,0.385,0.75
Cameron,McGriff,SF,24,POR,0.319444444,15.33333333,0.429,0.143,13.8,22.3,9.4,0,2.1,0,14,0.333,0.375,1
Tyler,Johnson,PG,29,PHI,0.263888889,12.66666667,0.7,0,3,14.4,7.4,1.3,2.4,9.1,13,0.429,0.333,
Darren,Collison,PG,34,LAL,0.256944444,12.33333333,0.429,0,0,11.6,6.8,1.3,0,12.5,9.3,0,0.5,
Micah,Potter,C,23,DET,0.215277778,10.33333333,0.182,0.182,13.3,18.4,0,1.6,2.9,7.8,17.8,0,0.556,1
Cheick,Diallo,C,25,DET,0.215277778,10.33333333,0,0.75,13.3,29.4,0,1.6,0,8.6,16.1,,0.375,0.833
Rayjon,Tucker,SG,24,DEN,0.201388889,9.666666667,1,2,4,11.2,16.7,1.7,0,0,5.7,0.5,,0.75
Deividas,Sirvydis,SG,21,DET,0.1875,9,0.7,0,0,25.3,4.9,5.4,3.3,0,15.9,0.143,0,
Daniel,Oturu,C,22,TOR,0.1875,9,0.167,0.833,3.8,17,0,0,7.2,0,13,0,0.6,0.6
Carlik,Jones,PG,24,DAL,0.131944444,6.333333333,0.143,0.286,5.8,11.7,32.3,2.6,0,27.6,25.8,0,0,1
Wayne,Selden,SG,27,NYK,0.131944444,6.333333333,0.5,1,0,5.8,7.2,0,0,0,13.3,0.5,0,0.5
Norvel,Pelle,C,28,UTA,0.131944444,6.333333333,0,0,17.9,16.7,0,0,4.6,28.6,16,,0.6,
